profile_id,attempt_id,synthetic,generator_version,label_niveau,score_global,questions_repondues,bonnes_reponses,taux_reponse,score_comprehension,score_langue_grammaire,score_connaissance_oeuvres,score_figures_procedes,score_interpretation_justification,score_debutant,score_intermediaire,score_avance
debutant_0326,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,25,0,25,29,0,0
debutant_0326,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,0,25,43,0,0
debutant_0326,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,25,0,29,0,17
debutant_0327,1,True,positioning_synthetic_v1,debutant,45,20,9,100,75,25,50,0,75,71,43,17
debutant_0327,2,True,positioning_synthetic_v1,debutant,40,20,8,100,75,0,50,75,0,43,43,33
debutant_0327,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,25,25,50,43,43,17
debutant_0327,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,25,0,50,57,0,0
debutant_0328,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,50,25,25,43,0,33
debutant_0328,2,True,positioning_synthetic_v1,debutant,20,20,4,100,50,25,0,0,25,57,0,0
debutant_0328,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,25,25,50,57,29,17
debutant_0328,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,0,25,50,29,0,17
debutant_0329,1,True,positioning_synthetic_v1,debutant,50,20,10,100,50,50,50,75,25,71,43,33
debutant_0329,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,75,75,0,50,29,71,17
debutant_0329,3,True,positioning_synthetic_v1,debutant,40,20,8,100,75,25,50,25,25,43,43,33
debutant_0329,4,True,positioning_synthetic_v1,debutant,45,20,9,100,25,50,50,50,50,57,43,33
debutant_0330,1,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,25,0,14,14,0
debutant_0330,2,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,0,14,0
debutant_0330,3,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,25,0,0,14,0,0
debutant_0330,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,50,25,0,14,14,17
debutant_0331,1,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,25,0,25,43,0,17
debutant_0331,2,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,25,25,0,29,14,17
debutant_0331,3,True,positioning_synthetic_v1,debutant,40,20,8,100,25,50,75,50,0,57,43,17
debutant_0331,4,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,50,25,43,14,33
debutant_0332,1,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,25,0,0,29,14,0
debutant_0332,2,True,positioning_synthetic_v1,debutant,25,20,5,100,50,25,0,25,25,43,14,17
debutant_0332,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,50,0,43,14,0
debutant_0332,4,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,25,0,0,0,0,17
debutant_0333,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,50,0,0,14,43,0
debutant_0333,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,50,0,50,57,29,0
debutant_0333,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,50,25,0,29,29,17
debutant_0333,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,50,50,25,43,43,17
debutant_0334,1,True,positioning_synthetic_v1,debutant,45,20,9,100,75,25,50,25,50,86,43,0
debutant_0334,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,50,0,14,0,17
debutant_0334,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,25,25,29,14,0
debutant_0334,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,25,50,25,43,29,0
debutant_0335,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,0,25,50,25,57,0,0
debutant_0335,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,29,29,0
debutant_0335,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,25,25,14,14,0
debutant_0335,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,43,14,0
debutant_0336,1,True,positioning_synthetic_v1,debutant,25,20,5,100,75,0,25,0,25,29,29,17
debutant_0336,2,True,positioning_synthetic_v1,debutant,20,20,4,100,50,25,25,0,0,14,29,17
debutant_0336,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,0,50,25,57,14,0
debutant_0336,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,75,0,25,43,43,17
debutant_0337,1,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,0,14,17
debutant_0337,2,True,positioning_synthetic_v1,debutant,5,20,1,100,25,0,0,0,0,0,14,0
debutant_0337,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,0,0,50,29,0,33
debutant_0337,4,True,positioning_synthetic_v1,debutant,5,20,1,100,25,0,0,0,0,0,0,17
debutant_0338,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,50,25,29,29,33
debutant_0338,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,25,25,75,75,43,29,50
debutant_0338,3,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,25,25,50,71,29,0
debutant_0338,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,0,25,50,57,0,17
debutant_0339,1,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,50,0,50,43,29,0
debutant_0339,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,0,25,50,14,14,17
debutant_0339,3,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,14,0,0
debutant_0339,4,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,25,0,0,29,14,0
debutant_0340,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,50,75,0,71,14,17
debutant_0340,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,25,25,25,29,29,17
debutant_0340,3,True,positioning_synthetic_v1,debutant,40,20,8,100,75,25,50,25,25,86,29,0
debutant_0340,4,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,50,0,29,29,0
debutant_0341,1,True,positioning_synthetic_v1,debutant,35,20,7,100,75,0,25,25,50,57,14,33
debutant_0341,2,True,positioning_synthetic_v1,debutant,40,20,8,100,25,50,50,75,0,86,29,0
debutant_0341,3,True,positioning_synthetic_v1,debutant,40,20,8,100,25,25,75,25,50,71,29,17
debutant_0341,4,True,positioning_synthetic_v1,debutant,45,20,9,100,25,50,75,25,50,57,57,17
debutant_0342,1,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,50,50,25,71,14,0
debutant_0342,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,75,0,0,14,29,33
debutant_0342,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,0,25,50,14,29,50
debutant_0342,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,25,75,25,14,29,50
debutant_0343,1,True,positioning_synthetic_v1,debutant,30,20,6,100,50,25,25,25,25,71,0,17
debutant_0343,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,100,0,25,25,43,43,17
debutant_0343,3,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,25,0,25,29,29,0
debutant_0343,4,True,positioning_synthetic_v1,debutant,30,20,6,100,50,25,0,0,75,43,29,17
debutant_0344,1,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,0,0,75,43,43,17
debutant_0344,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,75,0,43,43,0
debutant_0344,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,25,25,25,57,29,17
debutant_0344,4,True,positioning_synthetic_v1,debutant,30,20,6,100,25,50,25,50,0,43,29,17
debutant_0345,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,25,25,25,75,71,29,17
debutant_0345,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,25,25,25,57,14,0
debutant_0345,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,14,0,17
debutant_0345,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,43,0,33
debutant_0346,1,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,25,25,25,29,43,33
debutant_0346,2,True,positioning_synthetic_v1,debutant,50,20,10,100,25,75,75,50,25,71,57,17
debutant_0346,3,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,50,0,25,43,29,33
debutant_0346,4,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,25,0,0,14,0,0
debutant_0347,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,0,75,0,29,29,0
debutant_0347,2,True,positioning_synthetic_v1,debutant,25,20,5,100,75,0,0,50,0,29,14,33
debutant_0347,3,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,0,50,43,14,17
debutant_0347,4,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,50,25,50,43,14,33
debutant_0348,1,True,positioning_synthetic_v1,debutant,15,20,3,100,25,50,0,0,0,14,29,0
debutant_0348,2,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,0,0,50,29,29,0
debutant_0348,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,0,25,50,50,57,14,0
debutant_0348,4,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,25,50,25,29,29,50
debutant_0349,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,29,29,0
debutant_0349,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,0,25,25,29,29,0
debutant_0349,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,0,75,25,25,43,14,17
debutant_0349,4,True,positioning_synthetic_v1,debutant,35,20,7,100,50,0,50,50,25,57,29,17
debutant_0350,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,0,50,25,43,14,0
debutant_0350,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,75,0,50,57,29,0
debutant_0350,3,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,25,50,0,14,14,50
debutant_0350,4,True,positioning_synthetic_v1,debutant,40,20,8,100,50,25,25,50,50,57,29,33
debutant_0351,1,True,positioning_synthetic_v1,debutant,35,20,7,100,50,50,25,25,25,71,14,17
debutant_0351,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,25,75,25,29,43,17
debutant_0351,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,25,0,25,29,14,0
debutant_0351,4,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,50,25,25,57,14,17
debutant_0352,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,50,0,29,14,17
debutant_0352,2,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,0,50,43,0,0
debutant_0352,3,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,0,75,0,14,14,17
debutant_0352,4,True,positioning_synthetic_v1,debutant,10,20,2,100,25,25,0,0,0,29,0,0
debutant_0353,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,0,50,75,29,43,17
debutant_0353,2,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,29,0,0
debutant_0353,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,0,50,29,0,0
debutant_0353,4,True,positioning_synthetic_v1,debutant,15,20,3,100,50,0,0,25,0,29,14,0
debutant_0354,1,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,25,25,0,29,0,17
debutant_0354,2,True,positioning_synthetic_v1,debutant,45,20,9,100,75,50,50,0,50,29,57,50
debutant_0354,3,True,positioning_synthetic_v1,debutant,30,20,6,100,0,50,25,25,50,57,29,0
debutant_0354,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,57,14,0
debutant_0355,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,50,0,43,14,17
debutant_0355,2,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,29,14,17
debutant_0355,3,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,0,0,50,29,14,17
debutant_0355,4,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,25,0,0,0,17
debutant_0356,1,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,25,0,43,14,0
debutant_0356,2,True,positioning_synthetic_v1,debutant,5,20,1,100,0,25,0,0,0,0,14,0
debutant_0356,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,25,50,25,29,29,17
debutant_0356,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,0,25,25,25,43,0,0
debutant_0357,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,50,50,0,57,29,0
debutant_0357,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,50,25,0,43,14,17
debutant_0357,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,25,50,25,57,0,17
debutant_0357,4,True,positioning_synthetic_v1,debutant,45,20,9,100,75,0,50,50,50,57,71,0
debutant_0358,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,0,50,57,14,0
debutant_0358,2,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,25,25,50,57,29,17
debutant_0358,3,True,positioning_synthetic_v1,debutant,45,20,9,100,50,25,50,25,75,71,29,33
debutant_0358,4,True,positioning_synthetic_v1,debutant,15,20,3,100,50,0,0,0,25,14,29,0
debutant_0359,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,25,25,75,43,29,17
debutant_0359,2,True,positioning_synthetic_v1,debutant,30,20,6,100,50,25,0,0,75,43,29,17
debutant_0359,3,True,positioning_synthetic_v1,debutant,20,20,4,100,25,0,0,25,50,14,14,33
debutant_0359,4,True,positioning_synthetic_v1,debutant,35,20,7,100,0,25,50,50,50,43,43,17
debutant_0360,1,True,positioning_synthetic_v1,debutant,40,20,8,100,75,25,25,25,50,57,14,50
debutant_0360,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,75,0,50,0,57,29,0
debutant_0360,3,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,0,25,75,43,29,50
debutant_0360,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,25,0,43,0,17
debutant_0361,1,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,0,75,25,29,29,33
debutant_0361,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,25,50,50,43,57,0
debutant_0361,3,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,0,50,57,14,0
debutant_0361,4,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,75,25,0,57,43,17
debutant_0362,1,True,positioning_synthetic_v1,debutant,35,20,7,100,75,0,25,25,50,43,43,17
debutant_0362,2,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,25,50,25,29,43,17
debutant_0362,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,50,0,0,43,0,17
debutant_0362,4,True,positioning_synthetic_v1,debutant,55,20,11,100,100,25,75,75,0,71,57,33
debutant_0363,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,50,25,25,50,57,43,17
debutant_0363,2,True,positioning_synthetic_v1,debutant,45,20,9,100,0,50,75,25,75,86,29,17
debutant_0363,3,True,positioning_synthetic_v1,debutant,45,20,9,100,25,75,50,50,25,57,29,50
debutant_0363,4,True,positioning_synthetic_v1,debutant,25,20,5,100,0,25,0,75,25,43,29,0
debutant_0364,1,True,positioning_synthetic_v1,debutant,30,20,6,100,0,0,50,50,50,57,29,0
debutant_0364,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,25,0,25,14,0,17
debutant_0364,3,True,positioning_synthetic_v1,debutant,30,20,6,100,75,0,25,0,50,57,29,0
debutant_0364,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,50,25,75,0,29,29,33
debutant_0365,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,75,25,25,0,43,14,33
debutant_0365,2,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,25,25,50,14,57,17
debutant_0365,3,True,positioning_synthetic_v1,debutant,25,20,5,100,50,0,50,0,25,57,14,0
debutant_0365,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,25,0,25,0,0,29,0
debutant_0366,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,75,0,50,25,29,29,67
debutant_0366,2,True,positioning_synthetic_v1,debutant,30,20,6,100,75,50,0,25,0,43,43,0
debutant_0366,3,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,0,25,25,14,14,0
debutant_0366,4,True,positioning_synthetic_v1,debutant,30,20,6,100,25,75,25,0,25,43,14,33
debutant_0367,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,0,75,43,29,17
debutant_0367,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,0,50,75,57,14,17
debutant_0367,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,25,50,50,57,0,33
debutant_0367,4,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,25,25,29,29,17
debutant_0368,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,50,0,50,57,14,17
debutant_0368,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,0,50,29,14,17
debutant_0368,3,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,75,25,0,43,29,17
debutant_0368,4,True,positioning_synthetic_v1,debutant,45,20,9,100,50,50,50,25,50,43,43,50
debutant_0369,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,25,0,25,29,14,33
debutant_0369,2,True,positioning_synthetic_v1,debutant,30,20,6,100,50,25,25,25,25,29,43,17
debutant_0369,3,True,positioning_synthetic_v1,debutant,40,20,8,100,25,50,0,50,75,71,29,17
debutant_0369,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,25,75,25,43,29,17
debutant_0370,1,True,positioning_synthetic_v1,debutant,40,20,8,100,75,50,25,25,25,29,71,17
debutant_0370,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,50,0,25,25,43,0,33
debutant_0370,3,True,positioning_synthetic_v1,debutant,20,20,4,100,25,25,25,0,25,43,14,0
debutant_0370,4,True,positioning_synthetic_v1,debutant,15,20,3,100,0,25,0,0,50,29,14,0
debutant_0371,1,True,positioning_synthetic_v1,debutant,45,20,9,100,25,25,75,25,75,71,57,0
debutant_0371,2,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,50,25,43,43,0
debutant_0371,3,True,positioning_synthetic_v1,debutant,15,20,3,100,50,0,0,25,0,43,0,0
debutant_0371,4,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,25,50,25,43,14,33
debutant_0372,1,True,positioning_synthetic_v1,debutant,55,20,11,100,75,25,25,100,50,86,57,17
debutant_0372,2,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,50,0,0,29,14,17
debutant_0372,3,True,positioning_synthetic_v1,debutant,20,20,4,100,0,50,0,25,25,43,0,17
debutant_0372,4,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,25,50,50,57,14,17
debutant_0373,1,True,positioning_synthetic_v1,debutant,20,20,4,100,0,25,25,50,0,43,14,0
debutant_0373,2,True,positioning_synthetic_v1,debutant,40,20,8,100,0,50,50,50,50,57,57,0
debutant_0373,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,0,25,25,29,14,0
debutant_0373,4,True,positioning_synthetic_v1,debutant,20,20,4,100,50,0,25,25,0,29,29,0
debutant_0374,1,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,25,0,14,0,0
debutant_0374,2,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,0,25,14,0,0
debutant_0374,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,0,0,25,29,0,17
debutant_0374,4,True,positioning_synthetic_v1,debutant,10,20,2,100,0,50,0,0,0,14,14,0
debutant_0375,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,0,0,50,50,43,29,0
debutant_0375,2,True,positioning_synthetic_v1,debutant,45,20,9,100,50,50,50,25,50,100,0,33
debutant_0375,3,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,50,0,0,29,0,17
debutant_0375,4,True,positioning_synthetic_v1,debutant,15,20,3,100,25,0,0,25,25,43,0,0
debutant_0376,1,True,positioning_synthetic_v1,debutant,40,20,8,100,50,25,25,0,100,57,43,17
debutant_0376,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,25,25,75,43,43,17
debutant_0376,3,True,positioning_synthetic_v1,debutant,35,20,7,100,0,25,50,75,25,57,0,50
debutant_0376,4,True,positioning_synthetic_v1,debutant,35,20,7,100,25,25,25,25,75,57,0,50
debutant_0377,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,25,25,25,50,57,29,0
debutant_0377,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,25,25,25,43,0,33
debutant_0377,3,True,positioning_synthetic_v1,debutant,35,20,7,100,0,50,25,50,50,43,29,33
debutant_0377,4,True,positioning_synthetic_v1,debutant,45,20,9,100,75,50,50,25,25,71,43,17
debutant_0378,1,True,positioning_synthetic_v1,debutant,30,20,6,100,25,0,0,25,100,43,29,17
debutant_0378,2,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,25,0,14,0,0
debutant_0378,3,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,14,14,0
debutant_0378,4,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,25,0,0,14,14,0
debutant_0379,1,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,0,50,43,14,17
debutant_0379,2,True,positioning_synthetic_v1,debutant,35,20,7,100,25,75,0,50,25,14,57,33
debutant_0379,3,True,positioning_synthetic_v1,debutant,50,20,10,100,50,25,50,50,75,71,43,33
debutant_0379,4,True,positioning_synthetic_v1,debutant,45,20,9,100,75,50,25,50,25,71,43,17
debutant_0380,1,True,positioning_synthetic_v1,debutant,30,20,6,100,50,0,25,50,25,29,57,0
debutant_0380,2,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,25,0,0,14,0,17
debutant_0380,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,0,75,0,43,14,17
debutant_0380,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,25,25,25,0,14,43,17
debutant_0381,1,True,positioning_synthetic_v1,debutant,35,20,7,100,0,50,50,25,50,57,43,0
debutant_0381,2,True,positioning_synthetic_v1,debutant,25,20,5,100,25,25,25,0,50,14,43,17
debutant_0381,3,True,positioning_synthetic_v1,debutant,40,20,8,100,75,0,50,25,50,71,43,0
debutant_0381,4,True,positioning_synthetic_v1,debutant,20,20,4,100,25,50,0,0,25,43,14,0
debutant_0382,1,True,positioning_synthetic_v1,debutant,35,20,7,100,25,50,25,50,25,71,14,17
debutant_0382,2,True,positioning_synthetic_v1,debutant,30,20,6,100,0,25,50,50,25,43,0,50
debutant_0382,3,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,25,25,25,29,14,33
debutant_0382,4,True,positioning_synthetic_v1,debutant,35,20,7,100,50,25,0,50,50,57,43,0
debutant_0383,1,True,positioning_synthetic_v1,debutant,5,20,1,100,0,0,0,25,0,14,0,0
debutant_0383,2,True,positioning_synthetic_v1,debutant,10,20,2,100,0,0,50,0,0,14,14,0
debutant_0383,3,True,positioning_synthetic_v1,debutant,45,20,9,100,50,25,50,50,50,86,29,17
debutant_0383,4,True,positioning_synthetic_v1,debutant,25,20,5,100,50,25,0,25,25,43,29,0
debutant_0384,1,True,positioning_synthetic_v1,debutant,10,20,2,100,25,0,0,0,25,0,29,0
debutant_0384,2,True,positioning_synthetic_v1,debutant,25,20,5,100,0,50,0,50,25,43,29,0
debutant_0384,3,True,positioning_synthetic_v1,debutant,35,20,7,100,75,50,25,0,25,43,29,33
debutant_0384,4,True,positioning_synthetic_v1,debutant,15,20,3,100,25,25,25,0,0,29,14,0
